Drug Name	DrugBankID	False Positive DME	PathFX Phenotype	PathFX Phen. CUI	Corrected P-value	Network genes assoc to phen	
trospium	DB00209	Hypertension	Essential hypertension	C0085580	5.29765155653e-05	ADRA1D,TRHR,EDNRA,P2RY2,ADRA1A,AGT,UTS2,GCGR,ADRA1B,LPAR2,KNG1,AVPR1A,BDKRB2,EDN1,BDKRB1,EDN2,CYP2D6,PTGFR,LPAR1	
trospium	DB00209	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000136991869919	EDNRA,TACR1,F2,AGT,UTS2,TACR2,NPS,UTS2B,CYSLTR1,EDNRB,CASR,BDKRB2,EDN1,TAC1,HTR2B,F2RL1	
trospium	DB00209	Hypertension	genetic hypertension	C0598428	0.000179506486477	EDNRA,ADRA1A,AGT,CYSLTR2,LPAR2,EDN1	
trospium	DB00209	Gastric ulcer	Gastric ulcer	C0038358	0.00018669527897	GAST,GHRL,OXTR,BDKRB2,EDN1,BDKRB1,CCK,CYP2D6,OXT	
trospium	DB00209	Sepsis	Sepsis	C0243026	0.000101319462909	NTS,ADRA1D,EDN3,P2RY2,F2R,LTB4R,F2,AGT,P2RY1,GRP,APP,GAST,EDNRB,KNG1,EDN1,GRPR,SAA1	
trospium	DB00209	Pancreatitis	Hereditary pancreatitis	C0238339	0.000155854126679	NTS,TACR1,TACR2,GCG,GAST,CASR,P2RY6,EDN1,NTSR1,TAC1,TACR3,F2RL1,CCKBR	
trospium	DB00209	Hypertension	Primary pulmonary hypertension	C0152171	0.000109743861294	EDNRA,F2R,NPS,EDNRB,KNG1,BDKRB2,EDN1,BDKRB1,HTR2B,F2RL1	
trospium	DB00209	Myocardial infarction	Myocardial Infarction	C0027051	0.000110094909405	ADRA1D,GHSR,EDNRA,P2RY2,F2R,F2,AGT,UTS2,GCG,GHRL,EDNRB,CASR,KNG1,AVPR1A,P2RY11,BDKRB2,EDN1,BDKRB1,EDN2,CYP2D6,UTS2R,F2RL1	
trospium	DB00209	Hypertension	Pulmonary arterial hypertension	C3203102	0.000149896111606	EDNRA,F2R,NPS,EDNRB,KNG1,BDKRB2,EDN1,BDKRB1,HTR2B,F2RL1	
trospium	DB00209	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000215286077694	EDNRA,AGT,UTS2B,EDNRB,BDKRB2,EDN1	
trospium	DB00209	Hypertension	Ocular Hypertension	C0028840	0.000328326180258	GHSR,EDNRB,CYP2D6,PTGFR	
dextroamphetamine	DB01576	Pancreatitis	Hereditary pancreatitis	C0238339	8.12814402965e-05	CASR,STX1A,GIP,PTHLH,SCT,NTSR1,TSC22D1,ADCYAP1,TAC1,HP,ALB,P2RY6,PRSS3,SYT1,F2RL1,EDN1,GAST,ADM,TACR3,TACR2,KLK3,PLAG1,TACR1,GCG,APOE,CCKBR,NTS	
dextroamphetamine	DB01576	Gastric ulcer	Gastric ulcer	C0038358	9.37573065233e-05	BDKRB1,CYP2D6,OXTR,CCK,ADRB3,EDN1,GAST,OXT,ADM,BDKRB2,IAPP,GHRL	
dextroamphetamine	DB01576	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118042728514	TRH,PTH,CYP2D6,SLC25A13,APOC1,HP,ALB,AGT,F2,CDCP1,ADRB1,SAA1,ADRB3,ADM,GCG,APOE,FSHR	
dextroamphetamine	DB01576	Pancreatitis	Pancreatitis	C0030305	0.000198982835346	CASR,PTHLH,SCT,CTSL,NCOA3,SLC25A13,EDNRA,CCK,ALB,EDN1,CALCA,BDKRB2,TACR1,APOE,GHRL	
dextroamphetamine	DB01576	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000204871841483	VIPR2,GFAP,RXFP1,SLA2,HP,EDNRB,AGT,F2,ADRB1,EDN1,CALCA,TACR1,CAMTA1,APOE	
dextroamphetamine	DB01576	Pancreatitis	Acute pancreatitis	C0001339	0.000214401033258	PTHLH,TAC1,PTGDR,PRSS3,AGT,SNAP25,EDN1,APOE	
dextroamphetamine	DB01576	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.00014347937484	RAMP2,GFAP,F2RL3,PTGDR,EDNRB,F2R,AGT,F2,TBXA2R,ADM,RAMP1,PTGER1,P2RY2,APOE	
warfarin	DB00682	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	7.68449559919e-05	CFH,LDB3,TTN,DMD,GSN,FN1	
warfarin	DB00682	Myocardial infarction	Old myocardial infarction	C0155668	0.000164690382082	APOE,APOA1,APOA4,CYP2C8,CYP2C9	
warfarin	DB00682	Myocardial infarction	Myocardial Infarction	C0027051	6.99541284404e-05	CYP1A1,CYP1A2,KRT16,APOC3,APOE,GFAP,ITGA2,APOA1,CFH,CST3,CYP3A4,APOA4,CDCP1,KCNMA1,AHSG,SERPING1,APOC1,HP,SCN5A,CYP2C8,ATM,VKORC1,F7,GSN,FN1,APOA2,CYP2C19,CYP2C9	
warfarin	DB00682	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	8.62604149649e-05	TTR,APOE,GFAP,CHKB,CFH,CYP3A4,TRAPPC11,RYR2,OBSL1,LDB3,SCN5A,TTN,CYP2C8,ALB,DMD,CYP2C9	
warfarin	DB00682	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000157677206034	APOE,APOA1,CFH,CTSL,NPHS1,HP,ALB,VKORC1,FN1,CYP2C9	
remifentanil	DB00899	Sepsis	Sepsis	C0243026	6.36604774536e-05	CCR2,CXCR2,C3,S1PR3,AGTR2,SAA1,CXCL8,CCL5,C3AR1,PNOC,ADRA2A,GAL,APP,C5,FPR2,CXCR4,SST,POMC,AGT,CXCL12,KNG1,C5AR1,CXCL2	
remifentanil	DB00899	Myocardial infarction	Myocardial Infarction	C0027051	7.87394704361e-05	GRM8,CCR2,BDKRB2,ADORA3,C3,AGTR2,CCR1,HTR1D,P2RY12,CXCL6,TAS2R50,CXCL8,CCL5,NPY,CCR3,ADRA2B,CASR,ADORA1,AGT,CXCL12,KNG1,CNR1,CCR5,OPRD1,BDKRB1,CXCR5,CXCL10,OPRK1	
remifentanil	DB00899	Pancreatitis	Hereditary pancreatitis	C0238339	0.000143561842775	CCL20,CXCR2,CCL28,CXCR3,CXCL5,CXCL6,CXCL8,CXCR1,CXCL1,CXCR4,CCR6,CASR,CXCL12,CXCL10,GNAI2	
remifentanil	DB00899	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000105433388043	HTR1F,DRD3,DRD4,MTNR1A,MTNR1B,CNR1	
remifentanil	DB00899	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000151565455652	CCR2,CCR7,C3,AGTR2,SAA1,CCL5,NPY,GAL,AGT,CNR1,CCR5	
buprenorphine	DB00921	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00010975729361	CYP2D6,CYP3A4,HTR1F,CNR1,CYP1A2,DRD3,DRD4,MTNR1B,MTNR1A,CYP3A5	
buprenorphine	DB00921	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118027210884	CYP2D6,CYP3A4,CCR2,SAA1,C3,ABCB1,CNR1,CCL5,CYP2C9,GAL,CCR5,AGT,NPY,CYP2C8,CYP3A5,AGTR2,CCR7,CYP2C19	
buprenorphine	DB00921	Delirium	Cocaine delirium	C0011206	0.000209288390647	CYP3A4,ABCG2,CXCL8,DRD3,CYP3A5	
buprenorphine	DB00921	Gastric ulcer	Gastric ulcer	C0038358	0.000101726793878	CYP2D6,BDKRB1,CYP2C9,CXCL8,BDKRB2,HRH3,CYP2C8,SST,CYP2C19	
tirofiban	DB00775	Hypertension	Hypertension	C0020538	4.8980446586e-05	ITGA2B,RAP1B,SRC,APBB1IP,RAP1A,PTK2,FGA,VTN,CSK,FGB,FGG,FN1,VWF,ITGB3	
tirofiban	DB00775	Myocardial infarction	Acute myocardial infarction	C0155626	0.000257528089888	PTK2,VTN,FGB,VWF,ITGB3	
tirofiban	DB00775	Myocardial infarction	Old myocardial infarction	C0155668	1	FGB,ITGB3	
tirofiban	DB00775	Myocardial infarction	Anterior myocardial infarction	C0340293	1	FGB	
tirofiban	DB00775	Myopathy	Myofibrillar myopathy, BAG3-related	C2678065	1	FN1	
tirofiban	DB00775	Deep vein thrombosis	Deep vein thrombosis of lower limb	C0340708	1	VWF	
delavirdine	DB00705	Tardive dyskinesia	Tardive Dyskinesia	C0686347	9.8186366479e-05	CYP3A4,CYP2D6,CYP1A2,CYP3A5	
lanreotide	DB06791	Sepsis	Sepsis	C0243026	0.000101319462909	AGTR2,CXCL2,CXCL8,CXCR4,FPR2,CCL5,PNOC,APP,GAL,ADRA2A,C3,SAA1,CXCL12,KNG1,SST,C5,C3AR1,S1PR3,POMC,CCR2,AGT,CXCR2,C5AR1	
lanreotide	DB06791	Pneumonia	Pneumonia	C0032285	4.61711711712e-05	CXCR3,CCR8,CXCL2,CXCL8,CXCR4,CCR3,CCL19,CCL5,ADORA3,C3,CCR1,CXCL12,KNG1,PF4,CCR6,C3AR1,NPW,LPAR2,CXCL13,POMC,CXCL9,CCL20,CXCL1,PTGDR2,CCR2,CCR9,CXCR2,CXCL5,LPAR1,C5AR1	
lanreotide	DB06791	Myocardial infarction	Myocardial Infarction	C0027051	0.000110094909405	NPY,AGTR2,CXCR5,CXCL8,GRM8,CNR1,CCR3,CCL5,HTR1D,ADORA3,C3,BDKRB1,CCR1,ADRA2B,OPRD1,BDKRB2,CXCL12,CASR,TAS2R50,KNG1,OPRK1,P2RY12,ADORA1,CCR5,CXCL6,CCR2,AGT,CXCL10	
lanreotide	DB06791	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.00011272115489	MTNR1B,CNR1,MTNR1A,HTR1F,DRD4,DRD3	
lanreotide	DB06791	Pneumonia	Pneumocystis jiroveci pneumonia	C1535939	0.000140459724126	CXCR6,CXCL8,CXCR4,C3,CCR5,CXCL10	
lanreotide	DB06791	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000172636176753	NPY,AGTR2,CNR1,CCL5,GAL,C3,SAA1,CCR7,CCR5,CCR2,AGT	
lanreotide	DB06791	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000189802915563	CXCR3,CXCL2,C3,ADORA1,AGT	
lanreotide	DB06791	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000204650656051	CXCR3,CXCL11,CXCL9,CXCL10	
lanreotide	DB06791	Hepatic necrosis	Hepatic necrosis	C0151798	0.000289024128558	FPR1,CNR2,CXCR2	
lanreotide	DB06791	Pulmonary edema	Pulmonary edema	C0034063	0.000250163533118	CXCL2,CXCL8,FPR1,CCR5	
lanreotide	DB06791	Edema	Pulmonary edema	C0034063	0.000250163533118	CXCL2,CXCL8,FPR1,CCR5	
plerixafor	DB06809	Pneumonia	Pneumonia	C0032285	0.00021875	CXCL2,CXCL8,CCR2,CXCL13,CCR1,CCR9,CXCL12,CCR8,CXCR4,C3,CXCR3,CCR3,CXCR2,CCL20,CXCL5,ADORA3,POMC,C5AR1,C3AR1,PTGDR2,LPAR2,KNG1,PF4,CCL19,CXCL1,NPW,CCL5,LPAR1,CCR6,CXCL9	
plerixafor	DB06809	Hypertension	Hypertension	C0020538	0.000166153846154	NPY2R,APLNR,CXCL2,CNR1,CXCL8,CCR2,CXCL13,CCR5,PYY,FPR1,ADRA2C,SST,ANXA1,CASR,BDKRB1,HRH3,AGTR2,CCL21,GABBR1,CCL28,PDYN,AGT,BDKRB2,PPBP,APP,ADRA2A,POMC,OPRD1,LPAR2,NPY,KNG1,SUCNR1,SSTR4,GAL,APLN,CXCR6,ADRA2B,GPER1,LPAR1,CCR6,GNAI2,NPY1R,HTR1B,DRD3,ADORA1,SAA1	
plerixafor	DB06809	Sepsis	Sepsis	C0243026	7.76647027317e-05	CXCL2,CXCL8,CCR2,SST,CXCL12,CXCR4,C3,AGTR2,PNOC,CXCR2,FPR2,AGT,APP,ADRA2A,C5,POMC,C5AR1,C3AR1,KNG1,S1PR3,GAL,CCL5,SAA1	
plerixafor	DB06809	Myocardial infarction	Myocardial Infarction	C0027051	0.000159843546284	TAS2R50,CNR1,GRM8,CXCL8,CCR2,CCR5,CCR1,CXCL12,CASR,C3,CXCR5,BDKRB1,AGTR2,CCR3,CXCL6,AGT,ADORA3,BDKRB2,P2RY12,HTR1D,OPRK1,OPRD1,NPY,KNG1,CXCL10,ADRA2B,CCL5,ADORA1	
plerixafor	DB06809	Pancreatitis	Hereditary pancreatitis	C0238339	0.000127749576988	CXCL8,CXCR1,CXCL12,CXCR4,CASR,CXCR3,CXCR2,CCL28,CCL20,CXCL6,CXCL5,CXCL10,CXCL1,CCR6,GNAI2	
plerixafor	DB06809	Hypertension	Renovascular hypertension	C0020545	9.29330065359e-05	CXCR3,AGTR2,AGT,PTGER3,SUCNR1,CXCL10	
plerixafor	DB06809	Hypertension	Primary pulmonary hypertension	C0152171	9.28362573099e-05	APLNR,CCR5,CCR1,CXCL12,CXCR4,BDKRB1,CCR7,BDKRB2,KNG1,CCL5,HTR1B	
plerixafor	DB06809	Hypertension	Pulmonary arterial hypertension	C3203102	0.00015	APLNR,CCR5,CCR1,CXCL12,CXCR4,BDKRB1,CCR7,BDKRB2,KNG1,CCL5,CCR6,HTR1B	
plerixafor	DB06809	Pneumonia	Pneumocystis jiroveci pneumonia	C1535939	0.000108695219374	CXCL8,CCR5,CXCR4,C3,CXCL10,CXCR6	
plerixafor	DB06809	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000161900369004	APLNR,CXCL8,CXCR1,PPIA,CASR,CCR7,CXCR2,AGT,BDKRB2,NPY,CCL5,HTR1B	
plerixafor	DB06809	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000140269391547	CNR1,CCR2,CCR5,C3,CCR7,AGTR2,AGT,NPY,GAL,CCL5,SAA1	
plerixafor	DB06809	Pneumonia	Streptococcal pneumonia	C0155862	0.000132462027552	CXCL8,C3,PPBP,CCL5	
plerixafor	DB06809	Pancreatitis	Pancreatitis	C0030305	0.000203779669763	CNR1,CXCL8,CCR1,SST,CASR,PPY,BDKRB2,CNR2,CCL5,CD4	
plerixafor	DB06809	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000188537761114	CXCL2,C3,CXCR3,AGT,ADORA1	
etoposide	DB00773	Pancreatitis	Pancreatitis, Alcoholic	C0376670	1	GSTT1,GSTP1,ABCB1,UGT1A7,CYP2E1	
bendroflumethiazide	DB00436	Myopathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000184127214963	SPAST,CA2,NLRC4,SETX,GSN,SLC12A3,SERPING1,TLN2,LDB3,SACS,APOE,GJC2,GFAP	
bendroflumethiazide	DB00436	Peripheral neuropathy	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	C0031117	0.000184127214963	SPAST,CA2,NLRC4,SETX,GSN,SLC12A3,SERPING1,TLN2,LDB3,SACS,APOE,GJC2,GFAP	
bendroflumethiazide	DB00436	Myopathy	Inclusion Body Myopathy, Sporadic	C0751713	0.000166226040978	CST3,TOMM40,APOE	
bendroflumethiazide	DB00436	Myopathy	Myopathy, scapulohumeroperoneal	C0026848	0.000137500335023	TRAPPC11,CHKB,OBSL1,LDB3,ALB,SCN5A,APOE,GFAP	
quinapril	DB00881	Hypertension	genetic hypertension	C0598428	0.000179506486477	AGT,ACE,REN	
quinapril	DB00881	Ventricular tachycardia	Ventricular tachycardia, catecholaminergic polymorphic, 2	C0042514	0.000286126539314	AGT,ACE,REN	
quinapril	DB00881	Hypertension	Renovascular hypertension	C0020545	0.000147419350872	AGT,ACE,REN	
quinapril	DB00881	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000215286077694	AGT,ACE,REN	
quinapril	DB00881	Proteinuria	Proteinuria Adverse Event	C1962972	0.000178104575163	AGT,ACE	
quinapril	DB00881	Hypertension	Renal hypertension	C0020544	0.000241510982075	AGT,ACE	
quinapril	DB00881	Hypertension	Pregnancy associated hypertension	C0852036	0.000237840026554	AGT,ACE	
quinapril	DB00881	Deep vein thrombosis	Deep vein thrombosis of lower limb	C0340708	1	ACE	
lisinopril	DB00722	Hypertension	genetic hypertension	C0598428	6.66486875682e-05	AGT,ACE,REN	
lisinopril	DB00722	Hypertension	Pregnancy associated hypertension	C0852036	0.000207278481013	ACE2,AGT,ACE	
lisinopril	DB00722	Hypertension	Renovascular hypertension	C0020545	9.0516076736e-05	AGT,ACE,REN	
lisinopril	DB00722	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000168305969694	ACE2,AGT,ACE	
lisinopril	DB00722	Proteinuria	Proteinuria Adverse Event	C1962972	1	AGT,ACE	
lisinopril	DB00722	Hypertension	Renal hypertension	C0020544	0.000186708860759	AGT,ACE	
lisinopril	DB00722	Proteinuria	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	C0033687	0.000333333333333	ACE2,AGT,ACE,REN	
lisinopril	DB00722	Hemorrhage	Peptic Ulcer Hemorrhage	C0041582	0.000199667221298	AGT,ACE	
lisinopril	DB00722	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000201575837163	AGT,ACE,REN	
aprotinin	DB06692	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000150844277674	PLAU,PLAT,PLG,KLK1	
aprotinin	DB06692	Gastric ulcer	Gastric ulcer	C0038358	0.000141837495669	PLAU,PLAT,KLK1	
aprotinin	DB06692	Pancreatitis	Pancreatitis	C0030305	0.000194444444444	PLAUR,PRSS1,KLK1	
aprotinin	DB06692	Edema	Cerebral edema	C0006114	0.000192120075047	PLAU,PLAT	
aprotinin	DB06692	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000168305969694	PLAU,PLAT	
naltrexone	DB00704	Sepsis	Sepsis	C0243026	7.62623633524e-05	FPR2,UGT1A1,CXCR2,S1PR3,C5,C3AR1,CCR2,ADRA2A,AGT,AGTR2,SAA1,CXCL2,C3,SST,POMC,APP,GAL,CXCR4,CCL5,CXCL12,CXCL8,PNOC,C5AR1,KNG1	
naltrexone	DB00704	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.000133942641034	DRD3,DRD4,CNR1,MTNR1B,MTNR1A,HTR1F	
naltrexone	DB00704	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000123153275753	NPY,CCR2,CNR1,AGT,AGTR2,ABCB1,SAA1,C3,CCR7,GAL,CCL5,CCR5	
ixazomib	DB09570	Tardive dyskinesia	Tardive Dyskinesia	C0686347	9.8186366479e-05	CYP2D6,CYP1A2,CYP3A4,CYP2B6	
acetohydroxamic acid	DB00551	Hemorrhage	Cerebral Hemorrhage	C2937358	0.000618600554986	MMP12	
acetohydroxamic acid	DB00551	Hypertension	Hypertension	C0020538	0.000166153846154	MMP12	
acetohydroxamic acid	DB00551	Pneumonia	Recurrent pneumonia	C0694550	0.000356340288925	MMP12	
dihydroergotamine	DB00320	Pancreatitis	Hereditary pancreatitis	C0238339	6.79102302536e-05	NTSR1,CXCL5,CCR6,CXCL8,CCL20,TACR3,TAC1,TACR1,NTS,CCKBR,CASR,CXCR4,CXCL12,F2RL1,CXCR1,TACR2,CXCR2,P2RY6,EDN1,CXCL1,ABCB1,CCL28,GNAI2,MGST1,CXCR3,CXCL6,GAST,GCG,CXCL10	
dihydroergotamine	DB00320	Sepsis	Sepsis	C0243026	6.4366625524e-05	ADRA2A,GAL,FPR2,GRPR,CXCL8,C5,APP,LTB4R,EDNRB,SAA1,C5AR1,AGTR2,NTS,F2R,C3,CXCR4,EDN3,CXCL12,GRP,CXCR2,CCL5,F2,POMC,EDN1,AGT,P2RY1,PNOC,S1PR3,CXCL2,KNG1,CCR2,GAST,SST,ADRA1D,C3AR1,P2RY2	
dihydroergotamine	DB00320	Pneumonia	Pneumonia	C0032285	5.20832583612e-05	CXCL5,CCR6,PF4,PTGDR2,CXCL8,CCL19,CCL20,TAC1,LTB4R,CCR3,C5AR1,PTAFR,CXCL9,CXCL13,NPW,ADORA3,F2R,C3,CXCR4,CCR9,CXCL12,F2RL1,CCR8,CXCR2,CCL5,POMC,CXCL1,LPAR1,CXCL2,CXCR3,KNG1,CCR2,LPAR2,CCR1,C3AR1,CYSLTR1	
dihydroergotamine	DB00320	Gastric ulcer	Gastric ulcer	C0038358	9.83838178492e-05	BDKRB2,CXCL8,CCK,BDKRB1,GHRL,EDN1,OXTR,HRH3,GAST,OXT,SST	
dihydroergotamine	DB00320	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000118747078074	GAL,CNR1,SAA1,CCR5,AGTR2,C3,NPY,CCL5,F2,CCR7,AGT,ABCB1,TRH,CYP3A4,CCR2,GCG	
dihydroergotamine	DB00320	Cerebral infarction	Infarction, Middle Cerebral Artery	C0740392	0.000180101547322	C3,GHRL,EDN1,AGT,ADORA1,GHSR,CXCL2,CXCR3	
dihydroergotamine	DB00320	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000153153153153	CXCL8,EDNRB,ANXA1,F2R,CXCR4,PTGER1,CXCL12,NPY,CCL5,F2,AGT,ADORA1,CYP3A4,F2RL3,P2RY2	
dihydroergotamine	DB00320	Pancreatitis	Pancreatitis	C0030305	0.000144202180377	BDKRB2,CXCL8,CCK,CNR1,TACR1,CASR,EDNRA,GHRL,CCL5,EDN1,PPY,CNR2,SST,CCR1	
dihydroergotamine	DB00320	Pneumonia	Streptococcal pneumonia	C0155862	0.000142997542998	CXCL8,PPBP,PTAFR,C3,CCL5	
dihydroergotamine	DB00320	Pancreatitis	Acute pancreatitis	C0001339	0.000189259576922	GAL,CXCL8,GALR2,TAC1,EDN1,AGT,GALR3	
desmopressin	DB00035	Pancreatitis	Hereditary pancreatitis	C0238339	9.80984002415e-05	EDN1,GIP,F2RL1,P2RY6,ADM,TAC1,ADRB2,NTS,SYT1,EGF,PTGS2,CASR,TP53,SCT,ADCYAP1,PTHLH,GAST,TACR1,TACR2,GCG,CCKBR,TACR3,EGFR,NTSR1	
desmopressin	DB00035	Gastric ulcer	Gastric ulcer	C0038358	0.000105209739584	EDN1,OXT,GHRL,ADRB3,BDKRB1,ADM,CCK,BDKRB2,IAPP,EGF,PTGS2,OXTR,PTGS1,TP53,GAST,EGFR	
desmopressin	DB00035	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000101423226013	EDN1,CALCA,UTS2B,F2RL1,RAMP2,HTR2B,ADORA2B,ADRB1,ADM,TAC1,BDKRB2,DNM2,NPS,EGF,PTGS2,PTGS1,CASR,TP53,F2,EDNRB,EDNRA,CYSLTR1,TACR1,TACR2,UTS2,AGT,VIP	
desmopressin	DB00035	Hypertension	Essential hypertension	C0085580	5.5805342502e-05	EDN1,CALCA,GCGR,ADRB3,APOB,BDKRB1,TRHR,ADRB1,GNAS,ADM,LPAR2,ADRB2,AVPR1A,BDKRB2,DNM2,EDN2,ADRA1B,CALCRL,POMC,ADRA1A,LDLR,LPAR1,PTH,EDNRA,P2RY2,PTGFR,ADRA1D,UTS2,AGT,KNG1,FSHR,VIP	
desmopressin	DB00035	Hypertension	genetic hypertension	C0598428	5.87228717369e-05	EDN1,LPAR2,ADRA1A,CYSLTR2,PTHLH,PTH,EDNRA,AGT	
desmopressin	DB00035	Myocardial infarction	Myocardial Infarction	C0027051	6.47058823529e-05	EDN1,GHRL,GHRH,F2RL1,ADRB3,APOB,DAB2,BDKRB1,LDLRAP1,ADRB1,ADM,RLN2,ADRB2,UTS2R,GHSR,AVPR1A,BDKRB2,RAMP1,EDN2,CHRM2,PTGS2,VAMP8,PTGS1,CASR,TP53,PTGER2,LDLR,F2,P2RY11,EDNRB,IGF2R,EDNRA,P2RY2,GCG,ADRA1D,UTS2,F2R,AGT,KNG1,TF	
desmopressin	DB00035	Sepsis	Sepsis	C0243026	7.62623633524e-05	EDN1,CALCA,APP,WNT5A,AAK1,ADM,ADRB2,NTS,P2RY1,SYT1,PTGS2,POMC,GRP,GRPR,CRH,F2,EDNRB,EDN3,P2RY2,GAST,ADRA1D,F2R,TFRC,AGT,KNG1,SAA1,LTB4R	
desmopressin	DB00035	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.000123153275753	LRP2,ADRB3,APOB,LDLRAP1,ADRB1,ADM,ADRB2,PTGS1,LDLR,F2,TRH,PTH,GCG,AGT,SAA1,FSHR	
desmopressin	DB00035	Hypertension	Portal hypertension, noncirrhotic	C0020541	0.000132143746711	EDN1,UTS2B,ADRB3,ADRB2,BDKRB2,PTGS2,EDNRB,EDNRA,AVP,AGT	
desmopressin	DB00035	Pancreatitis	Pancreatitis	C0030305	0.000175447124765	EDN1,AP2S1,CALCA,GHRL,CD4,CCK,BDKRB2,PTGS2,CASR,TP53,SCT,PTHLH,EDNRA,TACR1,TF	
desmopressin	DB00035	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000154221912073	RAMP2,APOB,ADM,PTGER1,RAMP1,PTGDR,PTGS2,LDLR,F2,EDNRB,P2RY2,F2RL3,F2R,AGT	
desmopressin	DB00035	Hemorrhage	Subarachnoid hemorrhage	C0038525	0.000209892305206	EDN1,CALCA,ADRB1,ADRB2,VIPR2,RXFP1,DNAJC6,BIN1,TP53,F2,EDNRB,TACR1,AGT	
desmopressin	DB00035	Myocardial infarction	Acute myocardial infarction	C0155626	0.000147844485586	EDN1,APOB,ADRB1,ADM,CHRM2,PTGS2,F2,P2RY11,EDNRA,GCG,PIK3C2A,AGT	
desmopressin	DB00035	Pulmonary edema	High altitude pulmonary edema	C0340100	0.000262729844413	EDN1,ADRB2,EDNRA	
erlotinib	DB00530	Gastric ulcer	Gastric ulcer	C0038358	8.92036049292e-05	FGFR2,ANGPT1,PDGFRA,TEK,CYP2D6,PDGFRB,IL2,FGF2,EGF,FGFR1,CYP2C8,NRG1,EGFR,SOS1,FN1,PDGFA,MET,HGF	
erlotinib	DB00530	Hyperlipidemia	Hyperlipidemia, combined, 1	C0020473	0.00013728549142	APOE,IRS1,SLC25A13,HP,CYP2D6,KL,CDCP1,PTPRA,LDLRAP1,APOA1,ABCB1,CYP3A5,LRP2,SHC1,CYP2C8,APOC2,ALB,ADRB2,NPHS1,APOB,CYP3A4,APOC3,APOC1,APOA2,APOA4,F7	
erlotinib	DB00530	Tardive dyskinesia	Tardive Dyskinesia	C0686347	0.0001314244399	APOE,GFRA1,CYP2D6,CYP3A5,PDE4B,ARRB2,CYP3A4,GRIN2B,CYP1A2,GFRA2	
erlotinib	DB00530	Cerebral infarction	Ischaemic cerebral infarction	C0007785	0.000129082426128	CSF2,ARTN,ANGPT1,PSPN,APOE,DLG4,ATM,HBEGF,GFAP,PIK3CB,GDNF,APOA1,FGF2,PIK3CA,APOB,CYP3A4,F7,SOS1,CALM3,CYP1A1,HGF	
erlotinib	DB00530	Cardiac arrest	Cardiac arrest	C0018790	0.000157427500493	FGFR2,TTR,APOE,RYR2,SPAST,UGT1A1,LDLRAP1,TFRC,SCN5A,FGFR3,PIK3CA,KRAS,ACTN2,APOB,SPTBN2,CALM3,UGT1A	
erlotinib	DB00530	Delirium	Cocaine delirium	C0011206	0.000328590563075	ABCG2,APOE,CYP3A5,CYP3A4,GRIN2B,CALM3	
pirfenidone	DB04951	Pancreatitis	Pancreatitis	C0030305	0.000203779669763	PDGFA,PDGFB	
pirfenidone	DB04951	Hypertension	Pulmonary hypertension, neonatal, susceptibility to	C0020542	0.000161900369004	PDGFA,PDGFB	
pirfenidone	DB04951	Hemorrhage	Subcutaneous hemorrhage	C0854107	0.000569343065693	PDGFB	
