Predicted Cotherapy,Relationship,dme,Drugs with labeled DME,DME pathway intermediate,Intermediate node count,PMID,Notes
Aspirin,Prevents,Myocardial Infarction,Phenylephrine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Trimipramine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Olmesartan,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Dihydroergotamine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Clozapine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Hydroxyzine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Escitalopram,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Clomipramine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Pseudoephedrine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Diphenhydramine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Clonidine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Donepezil,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Pilocarpine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Imipramine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Irbesartan,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Pramipexole,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Telmisartan,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Lisdexamfetamine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Epinephrine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Trazodone,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Maprotiline,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Cyclobenzaprine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Amoxapine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Atropine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Disopyramide,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Tramadol,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Aripiprazole,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Olanzapine,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Goserelin,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Tropicamide,"TP53,EDNRA",11|103,27702830,The results presented in these studies suggest that preoperative aspirin administration in patients undergoing CABG has a significant benefit in reducing the incidence of perioperative MI
Aspirin,Prevents,Myocardial Infarction,Amitriptyline,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Celecoxib,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Pergolide,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Nortriptyline,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Paroxetine,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Diclofenac,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Ibuprofen,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Sulindac,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Citalopram,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Salicylic acid,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Piroxicam,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Danazol,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Eletriptan,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Nafarelin,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Valsartan,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Losartan,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Apomorphine,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Phentolamine,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Doxazosin,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Risperidone,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Ropinirole,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Flurbiprofen,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Nicardipine,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Triptorelin,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Fenoprofen,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Leuprolide,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Lurasidone,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Bromocriptine,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
Aspirin,Prevents,Myocardial Infarction,Naproxen,"TP53,EDNRA",11|103,28515767,Aspirin is one of the certified medicines commonly used for the secondary prevention of myocardial infarction (MI).
